age,annual_income_inr,debt_to_income,credit_utilization,late_payments_12m,accounts_open,loan_amount_inr,employment_length_years,has_mortgage,is_self_employed,region,payment_history_score,default
31,424693,0.066,0.293,0,3,100680,16,1,0,Central,0.515,0
30,709704,0.259,0.252,1,9,545993,23,1,0,East,0.562,0
57,963022,0.355,0.121,1,4,381487,10,1,0,South,0.62,0
23,271592,0.485,0.314,1,10,406037,26,0,0,North,0.65,1
51,317963,0.298,0.86,2,11,263711,20,1,0,South,0.677,0
67,479210,0.201,0.585,0,1,231434,5,0,1,East,0.7,0
58,490801,0.093,0.387,3,9,245911,21,0,0,Central,0.608,0
40,1099616,0.432,0.529,2,3,109380,24,0,1,North,0.327,0
23,850427,0.196,0.525,1,6,10000,26,1,1,South,0.574,0
61,836080,0.201,0.648,0,5,172426,20,0,1,West,0.808,0
21,533908,0.365,0.41,0,4,171463,5,0,1,West,0.767,0
54,528421,0.498,0.484,1,11,82026,25,0,0,West,0.772,0
53,237073,0.245,0.468,1,3,416408,19,1,0,West,0.646,0
30,795435,0.104,0.902,1,10,348816,17,0,1,North,0.755,0
57,722763,0.196,0.691,1,10,181503,29,0,1,South,0.612,1
29,921499,0.325,0.464,0,8,237705,26,1,1,East,0.627,0
32,547292,0.293,0.381,0,9,344618,3,1,1,North,0.594,0
60,564555,0.197,0.643,2,9,154625,23,0,0,South,0.826,0
68,642511,0.121,0.813,0,8,10000,24,0,1,South,0.294,0
33,822974,0.363,0.407,0,2,539285,27,1,1,South,0.699,0
66,232446,0.266,0.514,2,5,277079,21,1,1,West,0.699,0
65,784014,0.549,0.179,1,7,354049,19,1,1,East,0.712,1
58,594876,0.067,0.741,1,6,334405,6,0,0,North,0.668,0
27,335340,0.254,0.716,2,9,11406,12,0,1,Central,0.866,0
35,120000,0.358,0.831,4,11,162605,6,1,1,East,0.687,1
54,565881,0.29,0.748,0,3,297332,11,0,1,East,0.649,1
69,961928,0.39,0.534,0,9,260164,19,1,0,East,0.778,0
60,1018671,0.211,0.45,0,2,73103,12,0,0,North,0.442,0
41,688844,0.205,0.329,0,11,368515,4,0,0,West,0.572,0
32,1090501,0.577,0.113,1,7,413854,20,0,0,East,0.839,0
68,589264,0.364,0.629,1,11,223863,10,0,0,South,0.723,0
34,838325,0.49,0.21,0,11,500497,10,1,1,North,0.471,0
37,487192,0.567,0.253,0,1,406577,14,1,1,Central,1.0,0
68,471350,0.293,0.56,2,11,377310,0,1,1,Central,0.656,0
48,430622,0.399,0.449,3,11,200108,22,1,0,West,0.566,0
33,120000,0.234,0.261,1,5,266054,2,0,1,East,0.466,0
21,921773,0.587,0.563,0,5,466654,23,0,1,East,0.884,0
42,439591,0.02,0.324,0,6,10137,23,1,0,South,0.541,0
69,399640,0.135,0.712,0,7,23121,7,0,0,West,0.623,0
42,305007,0.425,0.45,0,7,218444,27,1,1,West,0.731,0
55,548910,0.501,0.26,0,1,295956,17,1,1,North,0.38,0
33,1040873,0.405,0.285,1,1,280497,2,0,0,South,0.804,0
59,1123444,0.338,0.667,1,1,404412,5,1,1,West,0.547,0
59,184783,0.334,0.443,0,6,348315,9,0,0,Central,0.843,0
50,511388,0.449,0.328,0,7,304174,0,1,0,West,0.724,0
58,341410,0.33,0.443,1,7,239644,15,0,0,South,0.853,0
49,847084,0.486,0.207,2,3,463346,5,1,1,West,0.712,0
39,671648,0.465,0.441,0,2,540033,23,0,1,West,0.836,1
57,440857,0.452,0.729,1,4,240780,16,0,1,West,0.75,0
61,618143,0.498,0.549,1,10,377864,20,0,1,Central,0.673,0
62,480645,0.266,0.309,2,5,248468,5,0,0,East,0.733,0
31,1003561,0.328,0.755,0,6,58072,29,0,1,East,0.237,0
54,736739,0.318,0.885,2,2,10000,20,0,0,West,0.601,0
21,767455,0.421,0.673,3,10,535186,17,0,0,West,0.86,0
49,120000,0.068,0.56,1,2,459939,27,1,1,East,0.491,0
48,583302,0.356,0.823,0,7,380483,12,1,1,North,0.595,0
38,1120802,0.537,0.319,0,11,499647,13,1,1,North,0.455,0
69,931532,0.465,0.545,0,4,139826,27,0,0,West,0.416,0
64,138227,0.464,0.502,0,6,478131,25,0,1,East,0.624,0
22,521643,0.389,0.896,1,5,369695,8,0,0,Central,0.743,0
31,299620,0.447,0.619,1,4,213824,20,1,0,South,0.639,0
31,1027775,0.149,0.508,0,11,10000,6,1,1,West,0.491,0
64,661069,0.642,0.359,0,9,14019,1,0,1,South,0.502,0
46,408051,0.043,0.877,0,5,643936,8,1,0,North,0.534,0
56,608539,0.561,0.575,1,7,637070,3,1,0,South,0.634,0
60,120000,0.035,0.485,1,6,16396,9,0,0,North,0.536,0
58,328759,0.651,0.53,1,11,10000,8,0,0,East,0.843,0
25,609110,0.425,0.72,1,9,560596,14,1,1,West,0.571,0
27,811418,0.327,0.436,1,4,283801,28,0,1,Central,0.605,0
40,120000,0.369,0.567,2,9,155915,8,0,1,East,0.758,0
37,504711,0.333,0.772,2,5,53226,11,0,1,Central,0.373,1
57,852421,0.021,0.111,1,11,51601,25,0,0,West,0.906,0
28,237136,0.293,0.3,1,1,560912,10,0,0,North,0.803,0
39,657295,0.432,0.708,0,8,349861,29,1,1,North,0.799,0
32,616493,0.73,0.434,1,7,10000,20,1,1,West,0.567,0
30,1028595,0.324,0.448,1,4,159584,28,1,1,East,0.549,0
29,542465,0.253,0.274,0,7,616520,24,1,0,West,0.587,0
30,557099,0.039,0.591,0,2,360301,20,0,1,East,0.62,0
48,813739,0.212,0.299,1,2,20605,21,1,1,South,0.869,1
41,268412,0.313,0.582,0,6,170057,21,0,1,South,0.386,0
42,544779,0.452,0.848,1,10,278095,25,1,0,South,0.874,0
44,486068,0.158,0.888,0,2,489892,1,0,0,East,0.647,0
57,565272,0.572,0.745,0,3,280296,3,1,1,North,0.84,0
63,812101,0.38,0.483,0,11,575454,14,1,1,South,0.737,1
46,738540,0.284,0.474,0,5,352504,11,1,0,South,0.775,0
52,412829,0.619,0.13,0,11,10000,18,1,1,West,0.822,0
57,634174,0.304,0.619,0,3,406969,7,0,0,South,0.661,0
54,972610,0.573,0.283,2,6,263517,27,1,0,West,0.537,0
27,392158,0.408,0.789,2,4,198883,5,0,1,West,0.543,0
69,636291,0.349,0.284,0,1,378868,2,1,1,West,0.824,0
29,551709,0.287,0.689,0,10,250257,22,0,1,Central,0.911,0
41,584248,0.094,0.556,1,4,340245,15,0,1,North,0.57,0
52,192335,0.082,0.64,1,1,195324,25,1,1,North,0.847,0
40,952690,0.309,0.439,0,5,187398,12,1,0,South,0.825,0
32,406412,0.359,0.239,0,6,521439,29,0,0,South,0.453,0
66,856517,0.184,0.251,1,5,322834,4,1,1,South,0.819,0
24,444655,0.448,0.444,0,4,381907,13,1,1,West,0.591,1
33,443623,0.085,0.345,0,8,184452,28,1,0,Central,0.908,0
69,903280,0.265,0.517,2,8,512824,3,1,0,South,0.718,0
56,848471,0.437,0.289,0,11,341175,27,0,0,Central,1.0,1
25,652166,0.386,0.54,2,2,232434,26,1,1,South,0.679,0
57,790287,0.213,0.657,1,1,553324,4,1,0,North,0.592,0
68,527861,0.364,0.227,0,10,232357,17,1,1,East,0.765,0
25,597908,0.141,0.819,1,11,336130,7,0,1,South,0.802,1
41,434593,0.5,0.43,2,8,59493,5,1,0,West,0.772,0
43,826016,0.437,0.914,0,11,174876,17,0,1,Central,0.63,0
27,426646,0.286,0.234,2,7,455320,10,0,1,East,0.804,0
30,971289,0.147,0.466,0,10,289898,7,0,1,West,0.511,0
29,521041,0.272,0.444,0,6,318433,25,1,1,South,0.347,0
30,605127,0.613,0.278,0,5,282028,20,0,0,North,0.742,1
40,789682,0.142,0.421,2,7,290216,7,0,1,East,1.0,0
43,605966,0.296,0.557,1,5,191943,24,1,1,Central,0.78,0
32,525522,0.016,0.517,2,5,205860,26,1,1,East,0.572,0
35,592494,0.557,0.312,2,6,241200,12,0,1,West,0.64,0
30,823454,0.495,0.353,0,8,241996,19,1,1,Central,0.688,0
60,434286,0.271,0.406,0,8,392457,28,1,0,West,0.552,0
31,568440,0.469,0.523,1,1,385808,11,1,1,East,0.54,0
65,602571,0.511,0.152,0,3,563533,4,0,0,West,0.745,0
47,816146,0.226,0.626,1,3,438518,1,0,1,South,0.753,1
60,575038,0.371,0.407,0,5,122795,6,0,0,East,0.548,0
52,1052074,0.256,0.847,0,8,166026,0,1,0,West,0.482,0
34,560865,0.518,0.4,1,11,486102,21,0,1,South,0.655,0
50,540579,0.143,0.2,1,8,432020,27,1,0,West,0.622,0
34,557241,0.594,0.724,0,1,507828,16,0,0,West,0.781,0
26,270839,0.2,0.675,1,8,299198,28,1,1,South,0.572,1
33,340818,0.138,0.161,0,3,248036,18,1,1,East,0.733,0
34,467333,0.614,0.614,0,8,368499,29,0,1,South,0.746,0
27,883957,0.488,0.145,0,1,25167,16,0,1,South,0.803,0
22,591718,0.425,0.574,0,4,260458,11,1,0,East,0.672,0
67,478838,0.374,0.711,1,7,691845,26,0,0,North,0.581,0
46,906633,0.72,0.899,1,3,233985,23,0,1,East,0.639,1
40,987794,0.361,0.339,0,6,296883,11,1,1,North,0.655,0
66,913845,0.036,0.426,2,5,259367,13,0,1,South,0.982,0
32,386727,0.566,0.234,0,1,600560,1,1,0,West,0.604,0
40,476187,0.33,0.545,0,5,63071,10,0,1,East,0.967,0
62,1053434,0.198,0.595,3,6,434923,20,1,0,South,0.691,0
51,660284,0.82,0.391,1,7,220060,8,0,1,South,0.623,0
40,533093,0.207,0.856,2,3,170021,15,1,0,South,0.583,0
33,779586,0.073,0.201,0,9,10000,24,1,0,South,0.521,0
22,851824,0.31,0.2,4,8,642892,18,0,1,Central,0.655,0
25,457137,0.028,0.667,0,9,444695,9,0,1,West,0.672,0
28,654859,0.449,0.7,0,9,34631,7,1,1,North,0.684,0
59,831640,0.334,0.736,0,9,48162,17,0,0,North,1.0,0
52,309928,0.357,0.561,1,2,170850,23,0,0,North,0.89,0
42,603086,0.486,0.471,0,5,399858,25,0,0,South,0.696,1
59,321402,0.121,0.685,0,9,274337,1,0,1,West,0.621,0
28,354104,0.047,0.466,2,5,117366,9,0,0,East,0.47,0
31,459224,0.487,0.714,3,5,283846,5,0,0,South,0.721,0
40,719279,0.399,0.349,0,5,553580,19,0,1,South,0.831,1
65,519494,0.056,0.394,1,6,419003,0,0,1,North,0.878,0
51,437895,0.775,0.133,0,1,10000,5,1,1,South,0.598,0
62,612888,0.239,0.888,0,5,89600,20,1,1,South,0.478,0
33,313259,0.324,0.32,0,7,273824,22,1,1,South,0.683,0
62,707200,0.155,0.548,0,8,326797,22,1,1,South,0.754,0
24,882846,0.603,0.733,0,7,561799,2,1,0,South,0.632,0
32,580198,0.56,0.337,0,8,297976,16,1,1,North,0.753,0
46,549337,0.115,0.861,2,1,407841,20,0,1,North,0.665,0
23,693360,0.289,0.49,1,7,10000,5,1,1,Central,0.705,0
63,120000,0.355,0.261,1,8,220491,22,1,1,East,0.717,0
63,734204,0.22,0.78,1,3,439775,1,1,0,East,0.671,0
47,1375471,0.485,0.331,0,5,677699,26,0,1,South,0.489,0
35,569330,0.449,0.275,1,5,32071,8,0,0,North,0.863,0
25,570218,0.107,0.469,1,1,265672,26,0,1,South,0.593,0
51,785901,0.595,0.718,2,9,10000,11,1,1,South,0.331,0
47,1011333,0.418,0.701,0,7,259226,24,0,1,South,0.663,0
58,843741,0.182,0.833,2,4,508336,14,0,1,West,0.735,0
50,120000,0.42,0.977,0,11,484625,5,0,1,South,0.821,1
27,740849,0.326,0.706,0,11,290246,22,1,1,West,0.709,0
26,1242982,0.4,0.728,1,1,248315,20,1,0,North,0.69,1
59,755610,0.732,0.671,0,4,820162,28,1,0,South,0.701,0
28,311349,0.487,0.401,1,11,256429,8,0,1,East,0.572,1
66,670457,0.165,0.401,1,7,189813,24,1,1,East,0.627,0
26,279828,0.456,0.894,3,5,187234,11,1,0,Central,0.81,0
56,908200,0.255,0.458,0,7,10000,10,0,1,South,0.602,0
68,361029,0.55,0.779,2,9,387614,6,1,1,South,0.699,1
42,618560,0.16,0.325,0,2,429539,0,1,0,West,0.615,0
23,385554,0.255,0.474,1,3,422504,15,1,1,North,0.584,0
63,463387,0.206,0.669,1,6,454691,29,0,1,South,0.651,1
30,971537,0.193,0.918,2,3,180574,18,0,0,West,0.653,0
46,625864,0.44,0.135,1,3,266820,20,1,1,South,0.658,0
69,460199,0.565,0.581,2,2,530080,20,0,1,East,0.72,0
57,313693,0.439,0.595,0,3,205683,9,0,0,North,0.393,0
23,132074,0.245,0.799,1,7,187335,27,1,1,Central,0.616,0
61,287179,0.329,0.183,0,6,498678,27,0,0,West,0.762,1
28,627989,0.288,0.317,0,7,140487,22,0,0,West,0.888,0
57,845058,0.248,0.815,1,4,70826,2,0,0,North,0.499,1
51,459912,0.283,0.601,2,9,89754,1,1,0,East,0.514,0
35,992635,0.46,0.853,1,7,840188,10,0,1,South,0.711,0
41,420624,0.33,0.64,0,1,501044,29,1,0,Central,0.831,0
26,540497,0.186,0.463,0,8,424068,14,0,1,Central,0.564,1
69,330105,0.266,0.115,2,8,111982,26,0,0,West,0.406,0
32,847690,0.219,0.463,3,9,399520,8,0,0,East,0.714,0
36,1124377,0.328,0.388,1,7,638704,22,1,1,South,0.549,0
45,159545,0.291,0.837,0,3,372087,3,0,0,North,0.915,1
53,513459,0.212,0.11,0,9,78715,12,1,1,West,0.66,0
45,916194,0.252,0.57,1,4,406767,3,0,0,South,0.502,0
45,238263,0.082,0.608,0,3,267888,0,0,0,South,0.544,0
49,741670,0.317,0.863,0,11,327361,19,0,1,South,0.699,0
63,905368,0.318,0.682,0,7,106771,6,0,0,South,0.627,0
40,619557,0.695,0.487,0,11,147585,29,0,1,South,0.692,0
61,737565,0.386,0.586,2,4,205408,29,0,1,South,1.0,1
59,1040225,0.299,0.534,2,11,144389,29,1,1,North,0.52,0
68,1087106,0.046,0.591,1,11,288187,22,0,0,West,0.79,0
65,584508,0.114,0.623,0,7,163228,14,1,1,Central,0.876,0
60,466905,0.545,0.321,2,4,627355,7,0,1,North,0.856,0
33,370004,0.267,0.202,2,7,398326,22,0,1,East,0.526,0
58,844241,0.273,0.7,0,7,451634,21,0,0,South,0.693,0
57,257056,0.485,0.498,0,6,272191,6,0,1,South,0.461,1
35,536856,0.399,0.659,0,4,10000,6,0,1,West,0.795,0
54,625672,0.247,0.499,0,9,467869,20,1,1,West,0.608,0
33,474249,0.256,0.586,1,8,278080,22,0,1,North,0.726,0
46,669955,0.297,0.313,1,1,383305,13,1,1,West,0.883,0
60,1241128,0.196,0.324,0,7,285741,3,0,1,North,0.713,0
30,569600,0.231,0.867,0,2,10000,19,1,0,South,0.71,0
37,491148,0.157,0.661,1,11,213919,4,0,1,North,0.644,0
59,853832,0.34,0.794,1,3,134721,0,0,0,East,0.866,0
43,659895,0.353,0.313,1,7,341524,27,1,1,South,0.595,0
68,959833,0.046,0.26,1,8,391645,22,0,1,North,0.742,1
21,641171,0.729,0.47,2,9,730937,21,0,1,South,0.765,1
56,537894,0.301,0.368,0,3,393346,16,1,1,South,0.792,0
60,154068,0.346,0.497,0,10,187920,21,1,0,East,0.727,0
65,195066,0.135,0.807,2,2,215413,16,1,0,East,0.53,0
28,141075,0.603,0.333,0,1,403135,28,0,0,East,0.68,1
69,694834,0.38,0.466,0,2,468975,6,1,0,West,0.431,0
40,259437,0.433,0.707,1,1,50850,13,0,1,North,0.643,0
38,913894,0.248,0.693,1,10,250534,10,0,0,East,0.778,0
38,607561,0.522,0.821,1,1,269044,12,1,1,East,0.83,0
52,538953,0.218,0.619,0,8,10000,1,0,1,South,0.586,0
53,389036,0.888,0.385,1,6,444034,27,1,0,West,0.989,0
44,755564,0.081,0.529,2,5,345021,10,0,0,North,0.451,1
24,398875,0.214,0.338,2,2,260720,17,1,0,West,0.752,0
69,353655,0.077,0.506,1,2,348689,8,0,0,South,0.767,0
31,897087,0.462,0.486,0,6,430667,3,0,1,North,0.77,0
25,688655,0.355,0.297,3,7,686802,23,0,1,North,0.743,0
50,541267,0.318,0.435,4,8,430962,13,1,1,South,0.696,0
41,760358,0.456,0.293,0,7,70995,4,1,0,East,0.938,0
51,602232,0.384,0.482,0,5,864010,19,1,0,East,0.528,0
63,695753,0.359,0.81,0,1,75525,4,1,1,North,0.635,0
25,395788,0.532,0.57,0,9,377943,26,0,1,South,0.702,0
34,1117599,0.088,0.752,0,4,258622,24,0,0,North,0.663,0
46,455095,0.533,0.759,2,8,276301,21,1,0,West,0.545,0
59,989004,0.312,0.46,0,9,375837,17,1,1,West,0.776,0
50,552782,0.634,0.43,0,11,391012,29,1,1,South,0.723,0
39,801774,0.605,0.441,4,10,576077,19,0,1,West,0.937,0
50,783555,0.352,0.157,1,10,168351,0,1,1,North,0.808,0
69,886712,0.128,0.266,0,3,379941,3,0,0,East,0.848,0
44,389844,0.116,0.653,1,7,421555,20,1,1,West,0.843,0
64,868908,0.108,0.276,0,5,770676,19,0,0,South,0.534,0
59,1061609,0.578,0.44,0,6,399931,11,1,0,North,0.637,0
35,535326,0.476,0.642,1,9,69946,19,1,0,West,0.641,0
33,608676,0.2,0.659,2,11,574884,10,1,0,West,0.856,1
58,469138,0.275,0.678,0,7,211359,14,1,0,South,0.715,0
31,513390,0.208,0.499,0,2,127789,5,1,0,North,0.695,0
37,1027855,0.292,0.704,2,4,565304,28,0,1,Central,0.685,1
32,348941,0.588,0.24,1,3,326512,18,0,1,North,0.856,1
50,364470,0.251,0.215,1,11,260122,8,0,0,South,0.546,0
35,1002725,0.258,0.349,1,11,637180,20,0,0,South,0.701,0
53,756137,0.058,0.655,1,6,197471,17,0,0,South,0.919,0
66,1130092,0.581,0.692,1,3,196025,8,1,0,East,0.773,0
61,487390,0.375,0.4,1,7,399312,3,0,1,South,0.64,0
67,631570,0.316,0.579,1,11,10000,20,0,0,South,0.738,0
22,434830,0.595,0.636,1,6,332224,11,1,1,Central,0.479,0
43,635825,0.468,0.697,1,3,315903,7,1,1,West,0.596,0
31,156475,0.173,0.245,1,2,129241,7,1,0,North,0.65,1
65,771238,0.219,0.222,0,7,296582,4,0,0,West,0.531,0
55,680868,0.281,0.326,0,7,351882,20,1,0,East,0.799,0
36,585611,0.078,0.223,3,4,291339,28,1,1,North,0.52,0
48,502408,0.354,0.373,2,4,463256,22,0,1,West,0.875,0
50,376311,0.608,0.2,0,9,353976,6,0,1,North,0.777,0
45,781928,0.094,0.747,2,1,266124,25,0,0,South,0.599,0
44,307227,0.535,0.496,0,8,440281,14,1,0,North,0.62,0
23,727973,0.375,0.758,1,2,353677,7,0,1,West,0.695,0
43,1118612,0.349,0.405,1,11,900281,12,0,0,West,0.831,0
38,971380,0.292,0.786,1,11,504656,19,0,1,West,0.686,0
61,223718,0.559,0.781,1,1,194100,19,0,1,East,0.846,0
63,465815,0.212,0.185,2,9,10000,15,1,1,South,0.695,0
57,705362,0.308,0.698,0,7,164406,13,0,0,East,0.793,0
22,582429,0.443,0.776,0,1,10000,16,0,1,North,0.914,0
62,250148,0.124,0.916,1,4,433012,22,0,1,West,0.729,0
40,696328,0.39,0.252,2,7,241811,6,1,0,West,0.539,0
41,597495,0.733,0.254,0,2,146267,8,0,1,North,0.668,0
67,1078581,0.198,0.521,1,7,419597,21,0,0,Central,0.987,0
63,536692,0.472,0.688,0,4,226128,21,1,1,South,0.62,0
23,892000,0.28,0.682,0,6,378822,18,1,0,South,0.422,0
38,283227,0.113,0.197,0,2,246769,23,0,1,North,0.554,0
57,342997,0.578,0.178,0,2,315388,27,1,1,Central,0.661,1
47,780415,0.275,0.25,0,11,558067,11,1,1,East,0.769,0
33,870932,0.12,0.108,0,11,482985,18,0,0,East,0.868,0
46,360651,0.573,0.106,2,9,586584,25,0,0,North,0.575,0
63,606019,0.746,0.34,1,6,368851,20,0,0,West,0.896,0
31,254605,0.638,0.588,1,11,10000,5,0,1,East,0.804,0
57,554695,0.286,0.594,2,9,163120,10,0,0,South,0.855,0
57,809230,0.328,0.368,1,6,10000,18,0,1,East,0.844,0
64,491260,0.514,0.093,0,10,483723,5,0,1,North,0.639,0
35,537741,0.415,0.733,3,10,303078,22,0,0,South,0.967,0
31,317551,0.439,0.745,0,11,551890,28,0,0,North,0.893,1
47,437910,0.156,0.308,0,11,507577,17,0,0,North,0.711,0
47,1039527,0.237,0.753,1,2,274837,18,1,1,Central,0.908,0
41,618231,0.296,0.815,2,11,649160,20,1,1,South,1.0,0
59,349423,0.073,0.675,2,5,491860,14,0,0,North,0.847,1
60,521307,0.344,0.604,0,8,316288,21,1,0,South,0.411,0
33,200643,0.269,0.599,0,6,386969,29,0,1,South,0.457,0
59,346460,0.59,0.225,2,4,582781,9,1,1,North,0.744,1
32,940084,0.749,0.321,0,7,389514,7,1,1,East,0.565,0
40,564379,0.185,0.268,2,7,166790,14,0,1,East,0.592,0
22,1072682,0.431,0.86,0,11,64688,21,0,0,South,0.737,0
37,576163,0.152,0.296,4,11,247074,22,1,0,West,0.645,0
67,591005,0.26,0.934,1,6,163845,6,1,0,South,0.83,0
42,760223,0.298,0.813,0,1,340838,28,0,1,North,0.849,0
55,120000,0.205,0.74,0,9,196959,13,0,0,North,0.547,0
26,651234,0.282,0.803,2,10,223292,14,0,0,West,0.744,0
52,587753,0.184,0.619,1,5,542521,11,0,0,South,0.627,0
39,971509,0.201,0.335,1,4,631190,1,0,1,Central,0.81,0
57,841169,0.73,0.168,0,5,144517,22,1,1,North,0.669,0
66,316577,0.332,0.326,1,5,228171,13,1,1,East,0.841,0
47,910534,0.442,0.177,2,3,254024,14,1,1,South,0.69,1
26,534421,0.129,0.817,2,4,362756,15,1,1,Central,0.937,0
44,373886,0.312,0.403,0,4,368814,10,0,0,South,0.74,0
27,649275,0.123,0.353,0,2,198478,3,0,1,South,0.471,0
43,549307,0.622,0.381,3,7,401957,8,1,1,North,0.785,1
23,984616,0.524,0.79,0,5,207636,16,1,0,South,0.655,0
52,685155,0.133,0.062,1,1,225324,25,1,1,North,0.397,0
36,651414,0.276,0.566,2,7,118178,13,0,1,North,0.651,0
30,825161,0.302,0.597,0,4,507092,6,0,1,North,0.783,0
21,873217,0.136,0.163,3,2,481780,8,0,1,East,0.817,0
64,795901,0.301,0.426,1,8,369348,13,0,0,South,0.8,0
62,954865,0.626,0.296,0,8,432586,27,1,1,South,0.697,0
60,752170,0.313,0.518,1,1,521702,12,1,1,East,0.645,0
23,641912,0.494,0.765,0,9,450402,7,1,0,North,0.564,1
38,909793,0.379,0.393,2,6,445566,14,1,0,East,0.826,0
68,577275,0.341,0.552,0,2,214217,27,1,1,South,0.805,0
49,608311,0.089,0.07,1,6,10000,20,1,1,East,0.611,0
27,1030394,0.152,0.164,1,11,141898,21,0,1,East,0.921,0
27,1005481,0.272,0.353,0,1,738988,26,0,0,West,0.836,0
33,597956,0.234,0.134,0,6,252523,0,1,1,East,0.838,0
68,486612,0.717,0.435,0,1,620138,4,1,1,North,0.697,0
29,965793,0.435,0.441,1,3,408303,6,0,0,Central,1.0,0
65,800104,0.165,0.917,0,7,294005,21,0,0,West,0.579,0
54,678895,0.602,0.206,0,7,119542,6,1,0,West,0.381,0
66,519531,0.478,0.464,2,6,159347,4,1,0,North,0.837,0
61,682924,0.08,0.021,1,7,273651,12,0,1,East,0.845,0
37,594572,0.313,0.319,2,8,273078,0,0,0,Central,0.828,0
61,433915,0.67,0.749,2,6,409275,26,1,0,Central,0.887,0
29,632260,0.128,0.354,0,7,164332,0,1,0,South,0.874,0
35,666356,0.286,0.573,0,10,171637,4,1,0,West,0.882,0
31,506151,0.67,0.475,2,6,474486,26,0,0,South,0.76,1
27,825956,0.438,0.242,0,2,679720,29,0,1,North,0.76,0
25,922208,0.235,0.357,2,5,317096,25,1,1,Central,0.723,0
30,842474,0.198,0.289,0,8,388689,14,1,0,South,0.863,0
26,530937,0.708,0.259,0,4,270652,9,1,0,South,0.598,0
39,788955,0.076,0.166,0,4,287157,27,1,0,West,0.681,0
24,619490,0.545,0.639,3,1,257645,19,0,0,West,0.543,1
24,291063,0.298,0.83,0,11,230048,1,1,1,South,0.799,0
69,768182,0.454,0.803,2,1,411009,4,0,1,West,0.948,1
25,636532,0.396,0.201,0,10,423397,26,0,0,North,0.579,0
24,1248387,0.288,0.62,1,7,251220,22,1,1,East,0.455,0
22,964317,0.278,0.581,0,9,185152,2,0,0,South,0.692,0
27,777787,0.584,0.665,2,7,204552,29,0,1,East,0.748,0
46,662292,0.617,0.602,0,1,430342,17,0,1,South,0.677,0
61,640930,0.098,0.484,0,1,139518,28,1,1,West,0.521,0
57,349077,0.558,0.569,0,3,96658,28,0,1,East,0.866,1
49,165253,0.344,0.506,0,5,356465,19,0,1,West,0.751,0
25,381860,0.407,0.33,1,11,286623,1,0,0,West,0.971,0
58,588070,0.367,0.271,1,11,272193,13,0,0,West,0.846,0
22,120000,0.271,0.862,3,2,466667,26,1,1,Central,0.574,1
51,463919,0.283,0.459,0,3,289656,10,0,0,South,0.773,0
41,538096,0.058,0.767,0,11,169050,9,0,0,West,0.79,0
64,546143,0.575,0.281,0,9,334150,8,0,1,South,0.945,0
36,434569,0.193,0.194,1,5,169563,20,1,0,Central,0.614,0
52,514621,0.461,0.248,0,6,477033,2,1,1,West,0.513,0
42,1030973,0.242,0.597,0,1,304496,13,1,0,North,0.705,1
46,765536,0.079,0.412,0,9,94267,6,1,1,West,0.671,0
67,459924,0.545,0.113,0,10,331112,26,1,1,East,0.667,0
55,582913,0.45,0.775,1,3,140987,16,0,1,South,0.75,1
41,592921,0.221,0.637,0,1,505490,8,1,1,North,0.279,0
42,408011,0.351,0.633,4,11,280233,8,0,0,East,0.531,0
55,407717,0.738,0.747,0,6,425917,22,0,0,East,0.719,0
37,852631,0.114,0.334,1,4,176363,21,0,1,West,0.688,1
29,495053,0.433,0.723,0,1,261311,26,0,1,South,1.0,1
43,326325,0.135,0.516,1,7,382917,23,1,1,East,0.702,1
24,589214,0.046,0.849,0,11,268534,4,0,0,South,0.497,0
29,629502,0.183,0.518,1,8,121645,14,0,1,North,0.596,0
41,120000,0.162,0.665,0,11,443588,0,0,1,South,0.849,1
60,589813,0.575,0.337,1,8,356509,27,1,0,Central,0.662,0
59,816994,0.223,0.241,1,8,84981,22,1,0,North,0.395,0
33,712807,0.249,0.409,0,6,227455,24,1,1,West,0.8,0
41,1157448,0.294,0.291,1,9,136016,21,0,1,South,0.872,0
28,912777,0.405,0.242,2,8,202840,2,1,0,North,0.684,0
58,962233,0.524,0.62,1,7,209662,20,0,1,East,0.618,0
33,1300021,0.108,0.508,2,8,252521,24,0,1,South,0.828,1
60,789539,0.484,0.855,1,11,16180,19,1,0,Central,0.401,0
62,640767,0.491,0.842,1,9,216836,24,1,1,East,0.814,0
54,843435,0.52,0.122,0,5,492679,17,0,0,South,0.706,0
37,460190,0.464,0.774,0,8,644820,10,1,0,Central,0.833,0
67,626921,0.084,0.805,0,10,71895,12,0,0,South,0.53,0
54,438068,0.394,0.394,0,8,515723,14,0,0,Central,0.691,0
52,699496,0.474,0.687,2,6,747181,8,1,0,West,0.846,0
62,437022,0.389,0.657,0,11,260752,2,1,0,East,0.782,0
64,428267,0.062,0.61,0,5,402156,14,0,0,South,0.326,0
24,703368,0.158,0.07,2,10,502951,7,0,1,North,0.828,0
64,565572,0.21,0.576,0,6,212835,15,0,0,Central,0.86,0
58,120000,0.724,0.17,2,1,490112,28,0,0,East,0.763,1
31,236110,0.535,0.813,3,1,261789,20,1,0,East,0.711,1
36,313183,0.478,0.708,4,11,491568,27,0,0,East,0.851,1
57,379257,0.315,0.765,1,3,603352,24,1,1,West,0.719,0
31,703605,0.534,0.512,3,9,551705,20,0,1,South,0.433,0
43,654734,0.496,0.725,1,8,237259,4,0,1,East,0.59,0
